,LOCATION,INDICATOR,SUBJECT_x,MEASURE_x,FREQUENCY,TIME,Value_x,Flag Codes_x,monetary_diff,SUBJECT_y,MEASURE_y,Value_y,Flag Codes_y,CPI
866,HUN,M1,TOT,IDX2015,A,1994,8.756872,,0.08424263823885958,TOT,AGRWTH,18.86808,,18.86808
867,HUN,M3,TOT,IDX2015,A,1994,11.2175,,0.12572427011366163,TOT,AGRWTH,18.86808,,18.86808
868,HUN,M1,TOT,IDX2015,A,1995,9.003552,,0.027398075781647213,TOT,AGRWTH,28.30546,,28.30546
869,HUN,M3,TOT,IDX2015,A,1995,12.89353,,0.1299900027378073,TOT,AGRWTH,28.30546,,28.30546
870,HUN,M1,TOT,IDX2015,A,1996,10.18481,,0.11598233054912165,TOT,AGRWTH,23.46903,,23.46903
871,HUN,M3,TOT,IDX2015,A,1996,15.84696,,0.18637202340385786,TOT,AGRWTH,23.46903,,23.46903
872,HUN,M1,TOT,IDX2015,A,1997,12.2044,,0.16548048244895278,TOT,AGRWTH,18.30508,,18.30508
873,HUN,M3,TOT,IDX2015,A,1997,18.80486,,0.1572944440958349,TOT,AGRWTH,18.30508,,18.30508
874,HUN,M1,TOT,IDX2015,A,1998,14.84325,,0.17778114631229683,TOT,AGRWTH,14.15379,,14.15379
875,HUN,M3,TOT,IDX2015,A,1998,22.22618,,0.15393198471352243,TOT,AGRWTH,14.15379,,14.15379
876,HUN,M1,TOT,IDX2015,A,1999,17.62041,,0.15761040747633004,TOT,AGRWTH,9.997744,,9.997744
877,HUN,M3,TOT,IDX2015,A,1999,25.37325,,0.12403101691742285,TOT,AGRWTH,9.997744,,9.997744
878,HUN,M1,TOT,IDX2015,A,2000,20.53219,,0.14181536406978507,TOT,AGRWTH,9.803608,,9.803608
879,HUN,M3,TOT,IDX2015,A,2000,29.86757,,0.15047491309135633,TOT,AGRWTH,9.803608,,9.803608
880,HUN,M1,TOT,IDX2015,A,2001,23.18256,,0.11432602784161883,TOT,AGRWTH,9.116809,,9.116809
881,HUN,M3,TOT,IDX2015,A,2001,34.73808,,0.14020665505980745,TOT,AGRWTH,9.116809,,9.116809
882,HUN,M1,TOT,IDX2015,A,2002,27.42983,,0.15484128045999557,TOT,AGRWTH,5.265448,,5.265448
883,HUN,M3,TOT,IDX2015,A,2002,38.23079,,0.09135856203860822,TOT,AGRWTH,5.265448,,5.265448
884,HUN,M1,TOT,IDX2015,A,2003,31.98896,,0.14252198258399149,TOT,AGRWTH,4.661017,,4.661017
885,HUN,M3,TOT,IDX2015,A,2003,43.67091,,0.12457079552498448,TOT,AGRWTH,4.661017,,4.661017
886,HUN,M1,TOT,IDX2015,A,2004,33.85812,,0.0552056641065718,TOT,AGRWTH,6.744347,,6.744347
887,HUN,M3,TOT,IDX2015,A,2004,48.80142,,0.10513034251872182,TOT,AGRWTH,6.744347,,6.744347
888,HUN,M1,TOT,IDX2015,A,2005,38.78848,,0.12710887356245978,TOT,AGRWTH,3.561517,,3.561517
889,HUN,M3,TOT,IDX2015,A,2005,55.53464,,0.12124360579270889,TOT,AGRWTH,3.561517,,3.561517
890,HUN,M1,TOT,IDX2015,A,2006,47.33501,,0.1805540972738782,TOT,AGRWTH,3.930326,,3.930326
891,HUN,M3,TOT,IDX2015,A,2006,64.50558,,0.13907230971336113,TOT,AGRWTH,3.930326,,3.930326
892,HUN,M1,TOT,IDX2015,A,2007,50.32587,,0.05942987175383167,TOT,AGRWTH,7.958745,,7.958745
893,HUN,M3,TOT,IDX2015,A,2007,70.79808,,0.08887952893637799,TOT,AGRWTH,7.958745,,7.958745
894,HUN,M1,TOT,IDX2015,A,2008,54.23697,,0.07211132922801546,TOT,AGRWTH,6.042512,,6.042512
895,HUN,M3,TOT,IDX2015,A,2008,77.94122,,0.09164778277784211,TOT,AGRWTH,6.042512,,6.042512
896,HUN,M1,TOT,IDX2015,A,2009,52.25252,,-0.037978072636496815,TOT,AGRWTH,4.211712,,4.211712
897,HUN,M3,TOT,IDX2015,A,2009,84.84116,,0.08132774233638485,TOT,AGRWTH,4.211712,,4.211712
898,HUN,M1,TOT,IDX2015,A,2010,53.99252,,0.03222668621505353,TOT,AGRWTH,4.855558,,4.855558
899,HUN,M3,TOT,IDX2015,A,2010,87.23188,,0.027406494047818315,TOT,AGRWTH,4.855558,,4.855558
900,HUN,M1,TOT,IDX2015,A,2011,57.9272,,0.06792456738803188,TOT,AGRWTH,3.929921,,3.929921
901,HUN,M3,TOT,IDX2015,A,2011,89.29525,,0.023107276142907848,TOT,AGRWTH,3.929921,,3.929921
902,HUN,M1,TOT,IDX2015,A,2012,60.56249,,0.04351356755641979,TOT,AGRWTH,5.652145,,5.652145
903,HUN,M3,TOT,IDX2015,A,2012,88.43877,,-0.009684440432629157,TOT,AGRWTH,5.652145,,5.652145
904,HUN,M1,TOT,IDX2015,A,2013,67.8086,,0.10686122409251926,TOT,AGRWTH,1.7332,,1.7332
905,HUN,M3,TOT,IDX2015,A,2013,91.75021,,0.036091906492638985,TOT,AGRWTH,1.7332,,1.7332
906,HUN,M1,TOT,IDX2015,A,2014,82.35355,,0.17661594430355462,TOT,AGRWTH,-0.2275663,,-0.2275663
907,HUN,M3,TOT,IDX2015,A,2014,95.52654,,0.039531736415869365,TOT,AGRWTH,-0.2275663,,-0.2275663
908,HUN,M1,TOT,IDX2015,A,2015,100.0,,0.17646450000000002,TOT,AGRWTH,-0.06164468,,-0.06164468
909,HUN,M3,TOT,IDX2015,A,2015,100.0,,0.04473460000000003,TOT,AGRWTH,-0.06164468,,-0.06164468
910,HUN,M1,TOT,IDX2015,A,2016,119.6813,,0.16444757869441587,TOT,AGRWTH,0.3947693,,0.3947693
911,HUN,M3,TOT,IDX2015,A,2016,104.5651,,0.043657970011026635,TOT,AGRWTH,0.3947693,,0.3947693
912,HUN,M1,TOT,IDX2015,A,2017,149.6921,,0.2004835258507297,TOT,AGRWTH,2.348243,,2.348243
913,HUN,M3,TOT,IDX2015,A,2017,114.5965,,0.08753670487318552,TOT,AGRWTH,2.348243,,2.348243
914,HUN,M1,TOT,IDX2015,A,2018,180.1413,,0.16902953403800233,TOT,AGRWTH,2.850248,,2.850248
915,HUN,M3,TOT,IDX2015,A,2018,130.3749,,0.12102329512812658,TOT,AGRWTH,2.850248,,2.850248
916,HUN,M1,TOT,IDX2015,A,2019,199.4899,,0.09699037394875633,TOT,AGRWTH,3.338586,,3.338586
917,HUN,M3,TOT,IDX2015,A,2019,140.2581,,0.07046437959732818,TOT,AGRWTH,3.338586,,3.338586
918,HUN,M1,TOT,IDX2015,A,2020,230.4996,,0.1345325545033483,TOT,AGRWTH,3.326744,,3.326744
919,HUN,M3,TOT,IDX2015,A,2020,159.9288,,0.12299660849077829,TOT,AGRWTH,3.326744,,3.326744
920,HUN,M1,TOT,IDX2015,A,2021,270.0056,,0.1463154838270022,TOT,AGRWTH,5.110965,,5.110965
921,HUN,M3,TOT,IDX2015,A,2021,187.8972,,0.14884947726735684,TOT,AGRWTH,5.110965,,5.110965
922,IDN,M1,TOT,IDX2015,A,1992,1.307903,,0.09664248801325474,TOT,AGRWTH,7.523511,,7.523511
923,IDN,M3,TOT,IDX2015,A,1992,2.47378,,0.17371957085917095,TOT,AGRWTH,7.523511,,7.523511
924,IDN,M1,TOT,IDX2015,A,1993,1.539856,,0.15063291632464326,TOT,AGRWTH,9.671896,,9.671896
925,IDN,M3,TOT,IDX2015,A,1993,2.953475,,0.16241715267608495,TOT,AGRWTH,9.671896,,9.671896
926,IDN,M1,TOT,IDX2015,A,1994,1.943006,,0.20748777924514908,TOT,AGRWTH,8.532005,,8.532005
927,IDN,M3,TOT,IDX2015,A,1994,3.589474,,0.1771844565526871,TOT,AGRWTH,8.532005,,8.532005
928,IDN,M1,TOT,IDX2015,A,1995,2.279093,,0.14746524165534272,TOT,AGRWTH,9.420318,,9.420318
929,IDN,M3,TOT,IDX2015,A,1995,4.468691,,0.1967504577962539,TOT,AGRWTH,9.420318,,9.420318
930,IDN,M1,TOT,IDX2015,A,1996,2.713297,,0.16002818710963077,TOT,AGRWTH,7.97328,,7.97328
931,IDN,M3,TOT,IDX2015,A,1996,5.725477,,0.21950764975564482,TOT,AGRWTH,7.97328,,7.97328
932,IDN,M1,TOT,IDX2015,A,1997,3.22267,,0.1580593110681516,TOT,AGRWTH,6.226142,,6.226142
933,IDN,M3,TOT,IDX2015,A,1997,7.219032,,0.20689131174373526,TOT,AGRWTH,6.226142,,6.226142
934,IDN,M1,TOT,IDX2015,A,1998,4.797369,,0.3282422094277092,TOT,AGRWTH,58.45105,,58.45105
935,IDN,M3,TOT,IDX2015,A,1998,11.59667,,0.3774909521440206,TOT,AGRWTH,58.45105,,58.45105
936,IDN,M1,TOT,IDX2015,A,1999,5.216945,,0.08042561307431843,TOT,AGRWTH,20.47783,,20.47783
937,IDN,M3,TOT,IDX2015,A,1999,14.31399,,0.18983665630617325,TOT,AGRWTH,20.47783,,20.47783
938,IDN,M1,TOT,IDX2015,A,2000,6.37813,,0.1820572801118823,TOT,AGRWTH,3.688618,,3.688618
939,IDN,M3,TOT,IDX2015,A,2000,15.70111,,0.08834534628443463,TOT,AGRWTH,3.688618,,3.688618
940,IDN,M1,TOT,IDX2015,A,2001,7.685337,,0.17009104480389084,TOT,AGRWTH,11.50012,,11.50012
941,IDN,M3,TOT,IDX2015,A,2001,18.02457,,0.12890515557375298,TOT,AGRWTH,11.50012,,11.50012
942,IDN,M1,TOT,IDX2015,A,2002,8.442824,,0.08971962461849262,TOT,AGRWTH,11.90012,,11.90012
943,IDN,M3,TOT,IDX2015,A,2002,19.518,,0.07651552413157085,TOT,AGRWTH,11.90012,,11.90012
944,IDN,M1,TOT,IDX2015,A,2003,9.467116,,0.10819472371522655,TOT,AGRWTH,6.757316,,6.757316
945,IDN,M3,TOT,IDX2015,A,2003,20.74264,,0.05903973650412873,TOT,AGRWTH,6.757316,,6.757316
946,IDN,M1,TOT,IDX2015,A,2004,10.79474,,0.1229880478825797,TOT,AGRWTH,6.06406,,6.06406
947,IDN,M3,TOT,IDX2015,A,2004,22.23022,,0.06691701656573788,TOT,AGRWTH,6.06406,,6.06406
948,IDN,M1,TOT,IDX2015,A,2005,12.36848,,0.12723794678084946,TOT,AGRWTH,10.4532,,10.4532
949,IDN,M3,TOT,IDX2015,A,2005,25.03626,,0.11207904055957238,TOT,AGRWTH,10.4532,,10.4532
950,IDN,M1,TOT,IDX2015,A,2006,14.47373,,0.14545317620267892,TOT,AGRWTH,13.10867,,13.10867
951,IDN,M3,TOT,IDX2015,A,2006,28.92714,,0.13450621112215044,TOT,AGRWTH,13.10867,,13.10867
952,IDN,M1,TOT,IDX2015,A,2007,17.853,,0.18928303366381008,TOT,AGRWTH,6.406562,,6.406562
953,IDN,M3,TOT,IDX2015,A,2007,33.48408,,0.13609273421876897,TOT,AGRWTH,6.406562,,6.406562
954,IDN,M1,TOT,IDX2015,A,2008,21.08688,,0.15335981425417128,TOT,AGRWTH,10.22667,,10.22667
955,IDN,M3,TOT,IDX2015,A,2008,39.02827,,0.1420557457453277,TOT,AGRWTH,10.22667,,10.22667
956,IDN,M1,TOT,IDX2015,A,2009,22.58165,,0.06619401150934494,TOT,AGRWTH,4.386416,,4.386416
957,IDN,M3,TOT,IDX2015,A,2009,45.27496,,0.13797229196889407,TOT,AGRWTH,4.386416,,4.386416
958,IDN,M1,TOT,IDX2015,A,2010,25.539,,0.11579740788597837,TOT,AGRWTH,5.134203,,5.134203
959,IDN,M3,TOT,IDX2015,A,2010,50.73805,,0.10767244700968999,TOT,AGRWTH,5.134203,,5.134203
960,IDN,M1,TOT,IDX2015,A,2011,60.15305,,0.575432999656709,TOT,AGRWTH,5.356048,,5.356048
961,IDN,M3,TOT,IDX2015,A,2011,58.82866,,0.1375283747751521,TOT,AGRWTH,5.356048,,5.356048
962,IDN,M1,TOT,IDX2015,A,2012,74.4166,,0.19167161627916354,TOT,AGRWTH,4.279512,,4.279512
963,IDN,M3,TOT,IDX2015,A,2012,69.75153,,0.15659685171063636,TOT,AGRWTH,4.279512,,4.279512
964,IDN,M1,TOT,IDX2015,A,2013,84.10157,,0.1151580166696055,TOT,AGRWTH,6.4125,,6.4125
965,IDN,M3,TOT,IDX2015,A,2013,79.41177,,0.1216474585568361,TOT,AGRWTH,6.4125,,6.4125
966,IDN,M1,TOT,IDX2015,A,2014,91.52117,,0.08106976779252278,TOT,AGRWTH,6.394926,,6.394926
967,IDN,M3,TOT,IDX2015,A,2014,88.53931,,0.10309025448696174,TOT,AGRWTH,6.394926,,6.394926
968,IDN,M1,TOT,IDX2015,A,2015,100.0,,0.08478830000000002,TOT,AGRWTH,6.363121,,6.363121
969,IDN,M3,TOT,IDX2015,A,2015,100.0,,0.1146069,TOT,AGRWTH,6.363121,,6.363121
970,IDN,M1,TOT,IDX2015,A,2016,111.7651,,0.10526631300826468,TOT,AGRWTH,3.525805,,3.525805
971,IDN,M3,TOT,IDX2015,A,2016,107.7691,,0.07209023736859634,TOT,AGRWTH,3.525805,,3.525805
972,IDN,M1,TOT,IDX2015,A,2017,125.3171,,0.10814166622113018,TOT,AGRWTH,3.808798,,3.808798
973,IDN,M3,TOT,IDX2015,A,2017,118.5173,,0.0906888698949437,TOT,AGRWTH,3.808798,,3.808798
974,IDN,M1,TOT,IDX2015,A,2018,137.9162,,0.09135330004742015,TOT,AGRWTH,3.198346,,3.198346
975,IDN,M3,TOT,IDX2015,A,2018,126.768,,0.06508503723337115,TOT,AGRWTH,3.198346,,3.198346
976,IND,M1,TOT,IDX2015,A,1958,0.1016863,,0.0234630427107683,TOT,AGRWTH,4.775169,,4.775169
977,IND,M3,TOT,IDX2015,A,1958,0.02932629,,0.0850990698107398,TOT,AGRWTH,4.775169,,4.775169
978,IND,M1,TOT,IDX2015,A,1959,0.1072447,,0.05182913467984903,TOT,AGRWTH,4.557539,,4.557539
979,IND,M3,TOT,IDX2015,A,1959,0.03262416,,0.10108674062412636,TOT,AGRWTH,4.557539,,4.557539
980,IND,M1,TOT,IDX2015,A,1960,0.1151459,,0.06861903029113496,TOT,AGRWTH,1.779876,,1.779876
981,IND,M3,TOT,IDX2015,A,1960,0.03573024,,0.08693140600231075,TOT,AGRWTH,1.779876,,1.779876
982,IND,M1,TOT,IDX2015,A,1961,0.1202045,,0.04208328307176529,TOT,AGRWTH,1.695218,,1.695218
983,IND,M3,TOT,IDX2015,A,1961,0.03628586,,0.01531230071438295,TOT,AGRWTH,1.695218,,1.695218
984,IND,M1,TOT,IDX2015,A,1962,0.1297317,,0.07343771799799123,TOT,AGRWTH,3.632216,,3.632216
985,IND,M3,TOT,IDX2015,A,1962,0.03954981,,0.08252757725005493,TOT,AGRWTH,3.632216,,3.632216
986,IND,M1,TOT,IDX2015,A,1963,0.1435958,,0.09654948125223711,TOT,AGRWTH,2.946157,,2.946157
987,IND,M3,TOT,IDX2015,A,1963,0.04288197,,0.07770538527031293,TOT,AGRWTH,2.946157,,2.946157
988,IND,M1,TOT,IDX2015,A,1964,0.1618301,,0.11267557765829724,TOT,AGRWTH,13.35526,,13.35526
989,IND,M3,TOT,IDX2015,A,1964,0.0474269,,0.09583021449852304,TOT,AGRWTH,13.35526,,13.35526
990,IND,M1,TOT,IDX2015,A,1965,0.1768813,,0.08509209283287712,TOT,AGRWTH,9.474753,,9.474753
991,IND,M3,TOT,IDX2015,A,1965,0.05196596,,0.08734679393972511,TOT,AGRWTH,9.474753,,9.474753
992,IND,M1,TOT,IDX2015,A,1966,0.1943295,,0.0897866767526289,TOT,AGRWTH,10.80186,,10.80186
993,IND,M3,TOT,IDX2015,A,1966,0.05787348,,0.10207646058263646,TOT,AGRWTH,10.80186,,10.80186
994,IND,M1,TOT,IDX2015,A,1967,0.2103416,,0.0761242664313669,TOT,AGRWTH,13.0622,,13.0622
995,IND,M3,TOT,IDX2015,A,1967,0.06331703,,0.08597292071343206,TOT,AGRWTH,13.0622,,13.0622
996,IND,M1,TOT,IDX2015,A,1968,0.2281562,,0.07808071838503627,TOT,AGRWTH,3.23741,,3.23741
997,IND,M3,TOT,IDX2015,A,1968,0.06980743,,0.09297577636076858,TOT,AGRWTH,3.23741,,3.23741
998,IND,M1,TOT,IDX2015,A,1969,0.2501308,,0.08785243560569105,TOT,AGRWTH,-0.5841361,,-0.5841361
999,IND,M3,TOT,IDX2015,A,1969,0.07847765,,0.1104801175876188,TOT,AGRWTH,-0.5841361,,-0.5841361
1000,IND,M1,TOT,IDX2015,A,1970,0.2849007,,0.12204217118455665,TOT,AGRWTH,5.092258,,5.092258
1001,IND,M3,TOT,IDX2015,A,1970,0.09086841,,0.136359379458714,TOT,AGRWTH,5.092258,,5.092258
1002,IND,M1,TOT,IDX2015,A,1971,0.3210672,,0.1126446426168727,TOT,AGRWTH,3.079941,,3.079941
1003,IND,M3,TOT,IDX2015,A,1971,0.1045746,,0.13106614799387237,TOT,AGRWTH,3.079941,,3.079941
1004,IND,M1,TOT,IDX2015,A,1972,0.362359,,0.11395273747857786,TOT,AGRWTH,6.442097,,6.442097
1005,IND,M3,TOT,IDX2015,A,1972,0.1211847,,0.13706433237859236,TOT,AGRWTH,6.442097,,6.442097
1006,IND,M1,TOT,IDX2015,A,1973,0.4252852,,0.1479623556145382,TOT,AGRWTH,16.94082,,16.94082
1007,IND,M3,TOT,IDX2015,A,1973,0.1447047,,0.16253791341953638,TOT,AGRWTH,16.94082,,16.94082
1008,IND,M1,TOT,IDX2015,A,1974,0.4858328,,0.12462641468422889,TOT,AGRWTH,28.59873,,28.59873
1009,IND,M3,TOT,IDX2015,A,1974,0.1673936,,0.1355422190573595,TOT,AGRWTH,28.59873,,28.59873
1010,IND,M1,TOT,IDX2015,A,1975,0.5250387,,0.07467240033925111,TOT,AGRWTH,5.748425,,5.748425
1011,IND,M3,TOT,IDX2015,A,1975,0.1870395,,0.10503610199984492,TOT,AGRWTH,5.748425,,5.748425
1012,IND,M1,TOT,IDX2015,A,1976,0.5916657,,0.11260919806573204,TOT,AGRWTH,-7.633931,,-7.633931
1013,IND,M3,TOT,IDX2015,A,1976,0.2194455,,0.1476722010704252,TOT,AGRWTH,-7.633931,,-7.633931
1014,IND,M1,TOT,IDX2015,A,1977,0.6933659,,0.14667609122398437,TOT,AGRWTH,8.307467,,8.307467
1015,IND,M3,TOT,IDX2015,A,1977,0.2655954,,0.1737601630148715,TOT,AGRWTH,8.307467,,8.307467
1016,IND,M1,TOT,IDX2015,A,1978,0.6648231,,-0.042932924562940095,TOT,AGRWTH,2.523039,,2.523039
1017,IND,M3,TOT,IDX2015,A,1978,0.3172454,,0.1628077191978198,TOT,AGRWTH,2.523039,,2.523039
1018,IND,M1,TOT,IDX2015,A,1979,0.7630911,,0.12877623654633114,TOT,AGRWTH,6.275692,,6.275692
1019,IND,M3,TOT,IDX2015,A,1979,0.3854535,,0.17695545636503493,TOT,AGRWTH,6.275692,,6.275692
1020,IND,M1,TOT,IDX2015,A,1980,0.8593825,,0.11204719667901082,TOT,AGRWTH,11.34606,,11.34606
1021,IND,M3,TOT,IDX2015,A,1980,0.4484516,,0.14047915092732416,TOT,AGRWTH,11.34606,,11.34606
1022,IND,M1,TOT,IDX2015,A,1981,0.9999459,,0.14057100489136462,TOT,AGRWTH,13.11255,,13.11255
1023,IND,M3,TOT,IDX2015,A,1981,0.5308509,,0.15522117415643452,TOT,AGRWTH,13.11255,,13.11255
1024,IND,M1,TOT,IDX2015,A,1982,1.102278,,0.09283692498625576,TOT,AGRWTH,7.89075,,7.89075
1025,IND,M3,TOT,IDX2015,A,1982,0.6049589,,0.12250088394434722,TOT,AGRWTH,7.89075,,7.89075
1026,IND,M1,TOT,IDX2015,A,1983,1.254153,,0.12109766511741388,TOT,AGRWTH,11.86807,,11.86807
1027,IND,M3,TOT,IDX2015,A,1983,0.708602,,0.14626419344004107,TOT,AGRWTH,11.86807,,11.86807
1028,IND,M1,TOT,IDX2015,A,1984,1.471705,,0.1478231031354789,TOT,AGRWTH,8.318914,,8.318914
1029,IND,M3,TOT,IDX2015,A,1984,0.8367461,,0.1531457391913749,TOT,AGRWTH,8.318914,,8.318914
1030,IND,M1,TOT,IDX2015,A,1985,1.700191,,0.13438843047634058,TOT,AGRWTH,5.556426,,5.556426
1031,IND,M3,TOT,IDX2015,A,1985,0.9813417,,0.14734480354804033,TOT,AGRWTH,5.556426,,5.556426
1032,IND,M1,TOT,IDX2015,A,1986,1.92266,,0.11570896570376459,TOT,AGRWTH,8.729712,,8.729712
1033,IND,M3,TOT,IDX2015,A,1986,1.147781,,0.14500963162833325,TOT,AGRWTH,8.729712,,8.729712
1034,IND,M1,TOT,IDX2015,A,1987,2.224311,,0.1356154782312366,TOT,AGRWTH,8.801135,,8.801135
1035,IND,M3,TOT,IDX2015,A,1987,1.353069,,0.15172027442798566,TOT,AGRWTH,8.801135,,8.801135
1036,IND,M1,TOT,IDX2015,A,1988,2.548477,,0.12719989232784912,TOT,AGRWTH,9.383466,,9.383466
1037,IND,M3,TOT,IDX2015,A,1988,1.580413,,0.14385100603449857,TOT,AGRWTH,9.383466,,9.383466
1038,IND,M1,TOT,IDX2015,A,1989,3.011672,,0.15379994899843005,TOT,AGRWTH,7.074283,,7.074283
1039,IND,M3,TOT,IDX2015,A,1989,1.876335,,0.1577127751707451,TOT,AGRWTH,7.074283,,7.074283
1040,IND,M1,TOT,IDX2015,A,1990,3.592912,,0.16177407072591818,TOT,AGRWTH,8.971233,,8.971233
1041,IND,M3,TOT,IDX2015,A,1990,2.209337,,0.15072485546568948,TOT,AGRWTH,8.971233,,8.971233
1042,IND,M1,TOT,IDX2015,A,1991,4.200347,,0.14461543296303847,TOT,AGRWTH,13.87025,,13.87025
1043,IND,M3,TOT,IDX2015,A,1991,2.564128,,0.13836711739819543,TOT,AGRWTH,13.87025,,13.87025
1044,IND,M1,TOT,IDX2015,A,1992,5.059824,,0.16986302290356345,TOT,AGRWTH,11.78782,,11.78782
1045,IND,M3,TOT,IDX2015,A,1992,3.051761,,0.15978741454524117,TOT,AGRWTH,11.78782,,11.78782
1046,IND,M1,TOT,IDX2015,A,1993,5.540673,,0.08678530568398461,TOT,AGRWTH,6.32689,,6.32689
1047,IND,M3,TOT,IDX2015,A,1993,3.510158,,0.13059155741707357,TOT,AGRWTH,6.32689,,6.32689
1048,IND,M1,TOT,IDX2015,A,1994,6.828028,,0.18853979509164284,TOT,AGRWTH,10.24793,,10.24793
1049,IND,M3,TOT,IDX2015,A,1994,4.1882,,0.16189341483214748,TOT,AGRWTH,10.24793,,10.24793
1050,IND,M1,TOT,IDX2015,A,1995,8.219092,,0.16924789258959508,TOT,AGRWTH,10.22489,,10.22489
1051,IND,M3,TOT,IDX2015,A,1995,4.903782,,0.14592451295754982,TOT,AGRWTH,10.22489,,10.22489
1052,IND,M1,TOT,IDX2015,A,1996,9.200135,,0.1066335439643005,TOT,AGRWTH,8.977149,,8.977149
1053,IND,M3,TOT,IDX2015,A,1996,5.668451,,0.1348991108858488,TOT,AGRWTH,8.977149,,8.977149
1054,IND,M1,TOT,IDX2015,A,1997,10.34737,,0.11087213465837215,TOT,AGRWTH,7.164254,,7.164254
1055,IND,M3,TOT,IDX2015,A,1997,6.627251,,0.1446753714322877,TOT,AGRWTH,7.164254,,7.164254
1056,IND,M1,TOT,IDX2015,A,1998,11.54913,,0.10405632285721957,TOT,AGRWTH,13.23084,,13.23084
1057,IND,M3,TOT,IDX2015,A,1998,7.887991,,0.1598303040660163,TOT,AGRWTH,13.23084,,13.23084
1058,IND,M1,TOT,IDX2015,A,1999,13.24366,,0.12795027960548672,TOT,AGRWTH,4.669821,,4.669821
1059,IND,M3,TOT,IDX2015,A,1999,9.328089,,0.15438296096874718,TOT,AGRWTH,4.669821,,4.669821
1060,IND,M1,TOT,IDX2015,A,2000,14.90546,,0.11148934685678936,TOT,AGRWTH,4.009434,,4.009434
1061,IND,M3,TOT,IDX2015,A,2000,10.8059,,0.13675964056672735,TOT,AGRWTH,4.009434,,4.009434
1062,IND,M1,TOT,IDX2015,A,2001,16.56989,,0.1004490675556688,TOT,AGRWTH,3.779289,,3.779289
1063,IND,M3,TOT,IDX2015,A,2001,12.61409,,0.1433468446792436,TOT,AGRWTH,3.779289,,3.779289
1064,IND,M1,TOT,IDX2015,A,2002,18.47836,,0.10328135180827724,TOT,AGRWTH,4.29716,,4.29716
1065,IND,M3,TOT,IDX2015,A,2002,14.59233,,0.13556710957057586,TOT,AGRWTH,4.29716,,4.29716
1066,IND,M1,TOT,IDX2015,A,2003,21.03443,,0.12151838675923245,TOT,AGRWTH,3.805866,,3.805866
1067,IND,M3,TOT,IDX2015,A,2003,16.50912,,0.11610491655521306,TOT,AGRWTH,3.805866,,3.805866
1068,IND,M1,TOT,IDX2015,A,2004,24.78553,,0.15134233562889318,TOT,AGRWTH,3.767238,,3.767238
1069,IND,M3,TOT,IDX2015,A,2004,18.88577,,0.12584342602922738,TOT,AGRWTH,3.767238,,3.767238
1070,IND,M1,TOT,IDX2015,A,2005,28.951,,0.14388000414493451,TOT,AGRWTH,4.246353,,4.246353
1071,IND,M3,TOT,IDX2015,A,2005,21.67507,,0.12868701231414711,TOT,AGRWTH,4.246353,,4.246353
1072,IND,M1,TOT,IDX2015,A,2006,35.12656,,0.1758088466391243,TOT,AGRWTH,5.796516,,5.796516
1073,IND,M3,TOT,IDX2015,A,2006,25.73072,,0.15761898617683454,TOT,AGRWTH,5.796516,,5.796516
1074,IND,M1,TOT,IDX2015,A,2007,40.64228,,0.13571384282574703,TOT,AGRWTH,6.372881,,6.372881
1075,IND,M3,TOT,IDX2015,A,2007,31.30943,,0.178179864660583,TOT,AGRWTH,6.372881,,6.372881
1076,IND,M1,TOT,IDX2015,A,2008,47.58972,,0.14598614995003123,TOT,AGRWTH,8.349267,,8.349267
1077,IND,M3,TOT,IDX2015,A,2008,38.01601,,0.17641462110305636,TOT,AGRWTH,8.349267,,8.349267
1078,IND,M1,TOT,IDX2015,A,2009,53.97078,,0.11823175429371223,TOT,AGRWTH,10.88235,,10.88235
1079,IND,M3,TOT,IDX2015,A,2009,45.63882,,0.16702469520465255,TOT,AGRWTH,10.88235,,10.88235
1080,IND,M1,TOT,IDX2015,A,2010,63.83878,,0.15457688884405377,TOT,AGRWTH,11.98939,,11.98939
1081,IND,M3,TOT,IDX2015,A,2010,53.06315,,0.13991498808495156,TOT,AGRWTH,11.98939,,11.98939
1082,IND,M1,TOT,IDX2015,A,2011,68.75974,,0.07156746084263836,TOT,AGRWTH,8.858361,,8.858361
1083,IND,M3,TOT,IDX2015,A,2011,61.8573,,0.14216834553076196,TOT,AGRWTH,8.858361,,8.858361
1084,IND,M1,TOT,IDX2015,A,2012,74.93377,,0.08239315865196696,TOT,AGRWTH,9.312446,,9.312446
1085,IND,M3,TOT,IDX2015,A,2012,70.3542,,0.12077317345659538,TOT,AGRWTH,9.312446,,9.312446
1086,IND,M1,TOT,IDX2015,A,2013,81.81311,,0.08408603462207952,TOT,AGRWTH,10.90764,,10.90764
1087,IND,M3,TOT,IDX2015,A,2013,79.6637,,0.11686000022594982,TOT,AGRWTH,10.90764,,10.90764
1088,IND,M1,TOT,IDX2015,A,2014,90.40239,,0.09501164736905741,TOT,AGRWTH,6.353195,,6.353195
1089,IND,M3,TOT,IDX2015,A,2014,89.97865,,0.11463775017740314,TOT,AGRWTH,6.353195,,6.353195
1090,IND,M1,TOT,IDX2015,A,2015,100.0,,0.09597610000000004,TOT,AGRWTH,5.872427,,5.872427
1091,IND,M3,TOT,IDX2015,A,2015,100.0,,0.10021349999999998,TOT,AGRWTH,5.872427,,5.872427
1092,IND,M1,TOT,IDX2015,A,2016,110.2455,,0.09293349841943668,TOT,AGRWTH,4.941027,,4.941027
